user_id,signup_date,lead_source,organization_type,organization_size,expected_student_count,role_title,primary_use_case,required_features,current_solution,decision_timeframe,converted,conversion_date
USR138,2024-02-16,Social Media,Corporate Training,51-200,1000-5000,Teacher/Professor,Employee Training,"Compliance Training, Integration Capabilities, Course Creation, Content Library, Assessment Tools, Certification Management",Custom Built Solution,1-3 months,True,2024-03-13 17:06:20.240595
USR139,2024-02-21,Education Conference,Corporate Training,1000+,501-1000,Teacher/Professor,Compliance Training,"Certification Management, Course Creation, Analytics & Reporting, Assessment Tools",Competitor Product,Within 1 month,False,
USR140,2024-01-12,Google Search,Corporate Training,201-500,<100,Teacher/Professor,Skills Development,"Assessment Tools, Analytics & Reporting, Mobile Learning, Certification Management",No LMS,3-6 months,False,
USR141,2024-02-08,Google Search,Corporate Training,1-50,501-1000,IT Administrator,Customer Training,"Compliance Training, Virtual Classroom, Integration Capabilities, Mobile Learning, Content Library, Analytics & Reporting, Assessment Tools",Competitor Product,1-3 months,True,2024-03-02 07:09:36.076754
USR142,2024-02-28,Education Conference,Corporate Training,1000+,5000+,Training Manager,Compliance Training,"Content Library, Compliance Training, Mobile Learning, Certification Management",No LMS,1-3 months,False,
USR143,2024-01-05,Education Conference,Corporate Training,51-200,501-1000,Training Manager,Professional Certification,"Content Library, Integration Capabilities, Course Creation, Assessment Tools",Basic Tools,Within 1 month,False,
USR144,2024-01-06,Education Conference,Higher Education,1-50,501-1000,Teacher/Professor,Customer Training,"Analytics & Reporting, Content Library, Course Creation, Compliance Training",Custom Built Solution,6+ months,False,
USR145,2024-01-04,Referral,Higher Education,1-50,<100,Training Manager,Professional Certification,"Assessment Tools, Compliance Training",Custom Built Solution,3-6 months,False,
USR146,2024-02-11,Education Conference,Individual Course Creator,1000+,<100,Independent Instructor,Compliance Training,"Assessment Tools, Content Library, Course Creation, Integration Capabilities",Basic Tools,Within 1 month,True,2024-03-04 05:28:24.072608
USR147,2024-02-21,Education Conference,Higher Education,201-500,1000-5000,IT Administrator,Compliance Training,"Analytics & Reporting, Mobile Learning, Virtual Classroom, Content Library",Basic Tools,1-3 months,True,2024-03-13 09:09:10.919103
USR148,2024-01-23,Google Search,Higher Education,501-1000,<100,HR Manager,Skills Development,"Compliance Training, Certification Management, Mobile Learning, Course Creation, Content Library",Competitor Product,1-3 months,True,2024-02-14 16:59:27.375107
USR149,2024-03-20,Education Conference,Individual Course Creator,1000+,501-1000,HR Manager,Professional Certification,"Mobile Learning, Certification Management, Content Library, Course Creation, Assessment Tools",Custom Built Solution,1-3 months,True,2024-04-14 22:10:35.034904
USR150,2024-03-27,Social Media,Individual Course Creator,1000+,<100,Teacher/Professor,Academic Courses,"Integration Capabilities, Course Creation, Content Library, Mobile Learning, Virtual Classroom, Analytics & Reporting",Custom Built Solution,6+ months,False,
USR151,2024-03-01,Direct Traffic,Professional Training Provider,201-500,100-500,Teacher/Professor,Compliance Training,"Course Creation, Virtual Classroom, Analytics & Reporting, Mobile Learning, Integration Capabilities, Compliance Training",Competitor Product,Within 1 month,False,
USR152,2024-02-24,Product Review Site,Individual Course Creator,51-200,501-1000,Department Head,Compliance Training,"Content Library, Analytics & Reporting, Assessment Tools, Course Creation, Integration Capabilities, Virtual Classroom",Basic Tools,1-3 months,False,
USR153,2024-01-24,Education Conference,Certification Body,1000+,100-500,Teacher/Professor,Skills Development,"Compliance Training, Analytics & Reporting, Mobile Learning, Certification Management, Course Creation",No LMS,1-3 months,True,2024-02-14 05:00:27.126539
USR154,2024-01-24,Product Review Site,Corporate Training,1000+,1000-5000,IT Administrator,Employee Training,"Virtual Classroom, Integration Capabilities, Compliance Training, Certification Management, Assessment Tools",Custom Built Solution,3-6 months,False,
USR155,2024-02-17,Referral,Certification Body,1-50,100-500,HR Manager,Professional Certification,"Course Creation, Mobile Learning, Analytics & Reporting, Virtual Classroom, Assessment Tools",No LMS,6+ months,False,
USR156,2024-03-30,Referral,Higher Education,51-200,<100,Course Creator,Employee Training,"Virtual Classroom, Certification Management, Assessment Tools",Basic Tools,6+ months,False,
USR157,2024-03-26,Google Search,Certification Body,201-500,100-500,Course Creator,Employee Training,"Analytics & Reporting, Certification Management, Course Creation, Mobile Learning, Content Library",Basic Tools,Within 1 month,False,
USR158,2024-03-03,Education Conference,Individual Course Creator,1000+,5000+,Department Head,Compliance Training,"Integration Capabilities, Assessment Tools, Content Library, Course Creation",No LMS,3-6 months,False,
USR159,2024-02-26,Product Review Site,Higher Education,1-50,100-500,Department Head,Compliance Training,"Assessment Tools, Analytics & Reporting, Course Creation, Integration Capabilities, Mobile Learning, Virtual Classroom",Competitor Product,Just exploring,False,
USR160,2024-03-29,Education Conference,Corporate Training,51-200,501-1000,Teacher/Professor,Academic Courses,"Virtual Classroom, Integration Capabilities, Compliance Training, Certification Management, Course Creation, Mobile Learning",Custom Built Solution,1-3 months,True,2024-04-21 11:19:46.708618
USR161,2024-02-13,Direct Traffic,Higher Education,1000+,100-500,IT Administrator,Academic Courses,"Certification Management, Virtual Classroom, Content Library",No LMS,3-6 months,False,
USR162,2024-02-09,Google Search,K-12 School,1-50,5000+,Teacher/Professor,Professional Certification,"Integration Capabilities, Content Library, Analytics & Reporting, Assessment Tools, Certification Management",Basic Tools,6+ months,False,
USR163,2024-02-25,Education Conference,Certification Body,201-500,1000-5000,Department Head,Compliance Training,"Analytics & Reporting, Assessment Tools, Certification Management, Course Creation",Basic Tools,3-6 months,True,2024-03-19 09:09:23.997432
USR164,2024-03-04,Referral,Professional Training Provider,51-200,<100,Independent Instructor,Academic Courses,"Virtual Classroom, Compliance Training, Content Library, Mobile Learning, Course Creation, Assessment Tools",Custom Built Solution,3-6 months,False,
USR165,2024-01-19,Education Conference,Corporate Training,51-200,1000-5000,Course Creator,Employee Training,"Analytics & Reporting, Assessment Tools, Virtual Classroom, Mobile Learning, Course Creation, Integration Capabilities",Competitor Product,1-3 months,False,
USR166,2024-02-21,Education Conference,Professional Training Provider,1000+,501-1000,IT Administrator,Customer Training,"Assessment Tools, Integration Capabilities, Course Creation, Certification Management, Content Library, Mobile Learning, Compliance Training",No LMS,Just exploring,False,
USR167,2024-01-26,Education Conference,Corporate Training,501-1000,1000-5000,Department Head,Professional Certification,"Certification Management, Compliance Training, Mobile Learning, Virtual Classroom",No LMS,Just exploring,False,
USR168,2024-01-01,Product Review Site,Professional Training Provider,501-1000,5000+,Course Creator,Employee Training,"Content Library, Mobile Learning, Course Creation, Assessment Tools, Certification Management",Basic Tools,Within 1 month,False,
USR169,2024-02-04,Education Conference,Individual Course Creator,501-1000,501-1000,Training Manager,Employee Training,"Virtual Classroom, Integration Capabilities, Assessment Tools, Analytics & Reporting",Custom Built Solution,Just exploring,False,
USR170,2024-01-31,Education Conference,Professional Training Provider,501-1000,<100,Teacher/Professor,Customer Training,"Mobile Learning, Assessment Tools, Course Creation, Virtual Classroom, Compliance Training",Competitor Product,Just exploring,True,2024-02-24 23:09:35.780581
USR171,2024-02-11,Direct Traffic,Corporate Training,501-1000,501-1000,Course Creator,Professional Certification,"Integration Capabilities, Content Library, Virtual Classroom, Mobile Learning, Certification Management",Competitor Product,3-6 months,False,
USR172,2024-03-13,Education Conference,Corporate Training,51-200,<100,Course Creator,Customer Training,"Assessment Tools, Certification Management, Course Creation, Compliance Training",Competitor Product,3-6 months,False,
USR173,2024-01-05,Google Search,Higher Education,1000+,1000-5000,Department Head,Compliance Training,"Certification Management, Analytics & Reporting, Compliance Training, Mobile Learning, Virtual Classroom",No LMS,3-6 months,False,
USR174,2024-02-16,Education Conference,Corporate Training,51-200,<100,Teacher/Professor,Customer Training,"Analytics & Reporting, Mobile Learning, Certification Management, Compliance Training",Custom Built Solution,Within 1 month,False,
USR175,2024-02-15,Education Conference,Higher Education,501-1000,501-1000,Independent Instructor,Academic Courses,"Virtual Classroom, Compliance Training, Assessment Tools, Course Creation, Integration Capabilities",Competitor Product,6+ months,True,2024-03-13 02:47:17.848782
USR176,2024-03-29,Google Search,Certification Body,201-500,100-500,Department Head,Professional Certification,"Content Library, Certification Management, Virtual Classroom, Analytics & Reporting, Compliance Training, Mobile Learning",Basic Tools,1-3 months,True,2024-04-24 12:52:48.018842
USR177,2024-01-28,Social Media,Professional Training Provider,201-500,501-1000,Course Creator,Professional Certification,"Certification Management, Integration Capabilities, Mobile Learning",Custom Built Solution,Just exploring,False,
USR178,2024-02-26,Product Review Site,Professional Training Provider,201-500,501-1000,Independent Instructor,Customer Training,"Course Creation, Compliance Training, Certification Management, Virtual Classroom",Basic Tools,Within 1 month,True,2024-03-21 17:31:05.923167
USR179,2024-02-12,Google Search,Individual Course Creator,1000+,5000+,HR Manager,Academic Courses,"Content Library, Course Creation, Analytics & Reporting, Integration Capabilities, Certification Management",Competitor Product,3-6 months,False,
USR180,2024-02-06,Google Search,Individual Course Creator,1000+,1000-5000,Course Creator,Professional Certification,"Mobile Learning, Analytics & Reporting, Course Creation, Virtual Classroom, Integration Capabilities",Custom Built Solution,3-6 months,True,2024-02-26 15:57:08.809381
USR181,2024-03-18,Google Search,Individual Course Creator,1000+,501-1000,Department Head,Compliance Training,"Compliance Training, Analytics & Reporting, Assessment Tools, Content Library, Mobile Learning",No LMS,1-3 months,False,
USR182,2024-02-03,Google Search,Professional Training Provider,51-200,100-500,Teacher/Professor,Skills Development,"Course Creation, Analytics & Reporting, Assessment Tools, Content Library",Competitor Product,6+ months,True,2024-02-26 14:11:37.913596
USR183,2024-03-30,Referral,Certification Body,1-50,100-500,Department Head,Customer Training,"Assessment Tools, Certification Management, Virtual Classroom, Integration Capabilities, Mobile Learning, Compliance Training",Competitor Product,1-3 months,False,
USR184,2024-01-04,Education Conference,K-12 School,51-200,<100,Independent Instructor,Compliance Training,"Course Creation, Analytics & Reporting, Mobile Learning",Basic Tools,1-3 months,False,
USR185,2024-02-14,Direct Traffic,Higher Education,201-500,100-500,Training Manager,Academic Courses,"Certification Management, Content Library, Assessment Tools, Mobile Learning",Competitor Product,1-3 months,False,
